,Unnamed: 0,img,difficulty_score,split
419,419,2008_000848,3.09876,train
7890,7890,2010_001685,3.098981,train
9565,9565,2010_005044,3.099009,train
4214,4214,2008_008530,3.0995,train
5651,5651,2009_002565,3.099661,train
4352,4352,2009_000037,3.099788,train
2577,2577,2008_005214,3.099854,train
11189,11189,2011_002461,3.099931,train
8061,8061,2010_002026,3.1,train
10395,10395,2011_000651,3.1,train
8937,8937,2010_003792,3.1,train
9185,9185,2010_004282,3.1,train
4249,4249,2008_008607,3.1,train
669,669,2008_001373,3.1,train
1762,1762,2008_003577,3.1,train
6956,6956,2009_005128,3.1,train
11367,11367,2011_002883,3.1,train
2726,2726,2008_005512,3.1,train
1474,1474,2008_002988,3.1,train
2675,2675,2008_005400,3.1,train
273,273,2008_000553,3.1,train
10892,10892,2011_001796,3.1,train
1323,1323,2008_002681,3.1,train
9662,9662,2010_005236,3.1,train
3945,3945,2008_007977,3.1,train
11101,11101,2011_002251,3.1,train
8785,8785,2010_003481,3.1,train
816,816,2008_001660,3.1,train
6341,6341,2009_003904,3.1,train
3761,3761,2008_007612,3.1,train
8304,8304,2010_002518,3.1,train
9317,9317,2010_004551,3.1,train
8851,8851,2010_003613,3.1,train
782,782,2008_001593,3.1,train
8138,8138,2010_002185,3.1,train
734,734,2008_001494,3.1,train
715,715,2008_001455,3.1,train
7148,7148,2010_000193,3.1,train
9221,9221,2010_004351,3.1,train
10908,10908,2011_001827,3.1,train
9840,9840,2010_005582,3.1,train
325,325,2008_000660,3.1,train
1646,1646,2008_003335,3.1,train
10763,10763,2011_001525,3.1,train
332,332,2008_000673,3.1,train
9000,9000,2010_003928,3.1,train
5348,5348,2009_001967,3.1,train
7429,7429,2010_000747,3.1,train
10102,10102,2011_000002,3.10003,train
1377,1377,2008_002792,3.100066,train
3752,3752,2008_007594,3.10014,train
5893,5893,2009_003034,3.100464,train
7380,7380,2010_000661,3.100479,train
6338,6338,2009_003901,3.100574,train
10346,10346,2011_000536,3.1006,train
1666,1666,2008_003381,3.100663,train
8667,8667,2010_003239,3.100704,train
5254,5254,2009_001783,3.101528,train
3647,3647,2008_007384,3.1015770000000003,train
8738,8738,2010_003375,3.101796,train
1905,1905,2008_003852,3.101975,train
8730,8730,2010_003365,3.102017,train
4488,4488,2009_000305,3.102041,train
1066,1066,2008_002160,3.102216,train
8105,8105,2010_002124,3.102301,train
5896,5896,2009_003042,3.102332,train
7707,7707,2010_001313,3.102432,train
3461,3461,2008_007004,3.102706,train
8012,8012,2010_001931,3.10271,train
4162,4162,2008_008428,3.102855,train
619,619,2008_001260,3.103062,train
7384,7384,2010_000667,3.10311,train
2591,2591,2008_005243,3.103231,train
9549,9549,2010_005011,3.103375,train
2882,2882,2008_005825,3.103426,train
2501,2501,2008_005061,3.103752,train
5400,5400,2009_002082,3.103993,train
4671,4671,2009_000662,3.1041380000000003,train
7572,7572,2010_001043,3.104458,train
9250,9250,2010_004415,3.10493,train
3159,3159,2008_006382,3.104978,train
5383,5383,2009_002046,3.105022,train
610,610,2008_001235,3.105208,train
6955,6955,2009_005127,3.105277,train
9087,9087,2010_004092,3.105563,train
1411,1411,2008_002864,3.105697,train
5907,5907,2009_003065,3.10583,train
7135,7135,2010_000169,3.106057,train
69,69,2008_000143,3.1062,train
8454,8454,2010_002813,3.106243,train
9419,9419,2010_004760,3.106318,train
5903,5903,2009_003058,3.106529,train
944,944,2008_001905,3.10659,train
1228,1228,2008_002482,3.106704,train
642,642,2008_001310,3.106758,train
4844,4844,2009_000991,3.106919,train
4675,4675,2009_000672,3.107089,train
7552,7552,2010_001002,3.107133,train
10373,10373,2011_000594,3.10719,train
846,846,2008_001716,3.107201,train
3589,3589,2008_007260,3.107221,train
7302,7302,2010_000495,3.107379,train
10977,10977,2011_001971,3.107422,train
7457,7457,2010_000805,3.10775,train
6786,6786,2009_004787,3.108,train
382,382,2008_000778,3.108014,train
5444,5444,2009_002153,3.108026,train
5735,5735,2009_002717,3.108089,train
7621,7621,2010_001139,3.108146,train
5411,5411,2009_002099,3.108569,train
10978,10978,2011_001972,3.108617,train
7233,7233,2010_000370,3.108641,train
7165,7165,2010_000227,3.108651,train
9810,9810,2010_005519,3.108707,train
10876,10876,2011_001764,3.108927,train
4833,4833,2009_000971,3.108942,train
4591,4591,2009_000513,3.109049,train
3739,3739,2008_007574,3.109439,train
5808,5808,2009_002862,3.109529,train
800,800,2008_001626,3.109738,train
6370,6370,2009_003971,3.109747,train
6938,6938,2009_005085,3.11,train
7901,7901,2010_001705,3.11,train
7651,7651,2010_001201,3.11,train
4618,4618,2009_000562,3.11,train
8949,8949,2010_003816,3.11,train
7521,7521,2010_000941,3.11,train
6200,6200,2009_003634,3.11,train
5714,5714,2009_002680,3.11,train
7330,7330,2010_000553,3.11,train
8483,8483,2010_002864,3.11,train
7009,7009,2009_005220,3.11,train
6217,6217,2009_003660,3.11,train
8573,8573,2010_003054,3.11,train
9157,9157,2010_004226,3.11,train
8578,8578,2010_003062,3.11,train
5679,5679,2009_002613,3.11,train
5469,5469,2009_002211,3.11,train
8711,8711,2010_003326,3.11,train
7252,7252,2010_000399,3.11,train
3864,3864,2008_007823,3.11,train
7197,7197,2010_000291,3.11,train
5912,5912,2009_003071,3.11,train
5476,5476,2009_002222,3.11,train
3878,3878,2008_007843,3.11,train
8652,8652,2010_003207,3.11,train
5719,5719,2009_002687,3.11,train
11239,11239,2011_002568,3.11,train
5330,5330,2009_001927,3.11,train
5522,5522,2009_002311,3.11,train
1698,1698,2008_003449,3.11,train
3926,3926,2008_007938,3.11,train
8476,8476,2010_002853,3.11,train
6913,6913,2009_005040,3.11,train
8123,8123,2010_002152,3.11,train
9698,9698,2010_005306,3.11,train
9795,9795,2010_005497,3.11,train
8833,8833,2010_003576,3.11,train
5280,5280,2009_001828,3.11,train
7580,7580,2010_001063,3.11,train
4156,4156,2008_008410,3.11,train
8236,8236,2010_002383,3.11,train
9692,9692,2010_005293,3.11,train
8111,8111,2010_002133,3.11,train
5888,5888,2009_003022,3.11,train
4136,4136,2008_008366,3.11,train
8194,8194,2010_002305,3.11,train
9946,9946,2010_005784,3.11,train
11030,11030,2011_002096,3.11,train
8163,8163,2010_002228,3.11,train
6530,6530,2009_004271,3.11,train
9316,9316,2010_004550,3.11,train
6932,6932,2009_005079,3.11,train
4647,4647,2009_000615,3.11,train
11016,11016,2011_002050,3.11,train
6257,6257,2009_003735,3.11,train
4880,4880,2009_001068,3.11,train
1893,1893,2008_003830,3.11,train
9908,9908,2010_005716,3.11,train
5063,5063,2009_001407,3.11,train
8796,8796,2010_003506,3.11,train
6319,6319,2009_003857,3.11,train
7490,7490,2010_000875,3.11,train
9546,9546,2010_005005,3.11,train
7949,7949,2010_001797,3.11,train
9815,9815,2010_005534,3.11,train
8394,8394,2010_002695,3.11,train
11116,11116,2011_002284,3.11,train
4229,4229,2008_008560,3.11,train
6839,6839,2009_004889,3.11,train
8329,8329,2010_002569,3.11,train
4010,4010,2008_008115,3.11,train
9841,9841,2010_005584,3.11,train
2545,2545,2008_005147,3.11,train
2080,2080,2008_004217,3.11,train
2619,2619,2008_005296,3.11,train
10455,10455,2011_000791,3.11,train
2656,2656,2008_005363,3.11,train
3439,3439,2008_006956,3.11,train
3341,3341,2008_006762,3.11,train
3758,3758,2008_007608,3.11,train
3277,3277,2008_006629,3.11,train
3599,3599,2008_007280,3.11,train
10623,10623,2011_001173,3.11,train
3250,3250,2008_006578,3.11,train
2396,2396,2008_004838,3.11,train
2885,2885,2008_005834,3.11,train
3671,3671,2008_007433,3.11,train
2607,2607,2008_005270,3.11,train
2556,2556,2008_005172,3.11,train
10277,10277,2011_000396,3.11,train
3197,3197,2008_006462,3.11,train
3037,3037,2008_006135,3.11,train
2338,2338,2008_004711,3.11,train
2934,2934,2008_005929,3.11,train
10439,10439,2011_000763,3.11,train
3961,3961,2008_008007,3.110146,train
9158,9158,2010_004227,3.110151,train
4032,4032,2008_008166,3.110326,train
5846,5846,2009_002946,3.110468,train
607,607,2008_001227,3.110694,train
9201,9201,2010_004313,3.110821,train
2677,2677,2008_005405,3.110962,train
1137,1137,2008_002299,3.1109720000000003,train
8558,8558,2010_003024,3.111093,train
1528,1528,2008_003090,3.111141,train
4723,4723,2009_000757,3.111324,train
1544,1544,2008_003122,3.111675,train
3384,3384,2008_006843,3.111838,train
6470,6470,2009_004164,3.111904,train
2140,2140,2008_004339,3.112369,train
4521,4521,2009_000379,3.112385,train
4429,4429,2009_000184,3.1124240000000003,train
1512,1512,2008_003062,3.112441,train
9070,9070,2010_004061,3.112532,train
72,72,2008_000148,3.112597,train
4148,4148,2008_008391,3.112655,train
49,49,2008_000099,3.112706,train
9446,9446,2010_004809,3.112741,train
6975,6975,2009_005156,3.113175,train
2680,2680,2008_005412,3.113308,train
8087,8087,2010_002085,3.113677,train
3413,3413,2008_006904,3.113722,train
2881,2881,2008_005823,3.113813,train
2497,2497,2008_005051,3.113828,train
7395,7395,2010_000687,3.113835,train
4631,4631,2009_000586,3.114032,train
3905,3905,2008_007897,3.11409,train
10654,10654,2011_001254,3.114099,train
11514,11514,2011_003220,3.114259,train
9439,9439,2010_004795,3.114325,train
187,187,2008_000382,3.114348,train
9481,9481,2010_004878,3.114403,train
2862,2862,2008_005788,3.114408,train
8848,8848,2010_003609,3.114423,train
356,356,2008_000723,3.114494,train
11316,11316,2011_002760,3.114695,train
719,719,2008_001462,3.114753,train
8208,8208,2010_002332,3.114853,train
10632,10632,2011_001201,3.114856,train
3226,3226,2008_006523,3.115048,train
4583,4583,2009_000500,3.115082,train
100,100,2008_000207,3.115178,train
8968,8968,2010_003859,3.115384,train
4807,4807,2009_000925,3.115405,train
6968,6968,2009_005148,3.115418,train
2758,2758,2008_005573,3.11579,train
3552,3552,2008_007188,3.115799,train
667,667,2008_001367,3.115809,train
1236,1236,2008_002495,3.115992,train
1250,1250,2008_002523,3.116175,train
10858,10858,2011_001720,3.116205,train
1204,1204,2008_002439,3.1162330000000003,train
8294,8294,2010_002498,3.11634,train
9080,9080,2010_004073,3.1164810000000003,train
3727,3727,2008_007537,3.116482,train
9829,9829,2010_005562,3.116621,train
3237,3237,2008_006548,3.116648,train
9144,9144,2010_004201,3.116764,train
9848,9848,2010_005593,3.116953,train
3424,3424,2008_006925,3.117,train
3376,3376,2008_006831,3.117084,train
10082,10082,2010_006042,3.11709,train
10946,10946,2011_001910,3.117128,train
9069,9069,2010_004060,3.117377,train
8115,8115,2010_002139,3.117384,train
2354,2354,2008_004745,3.117457,train
2717,2717,2008_005498,3.117703,train
9347,9347,2010_004608,3.1177900000000003,train
2447,2447,2008_004942,3.117888,train
6634,6634,2009_004483,3.117921,train
1476,1476,2008_002993,3.117968,train
237,237,2008_000475,3.11858,train
8357,8357,2010_002624,3.118602,train
5875,5875,2009_002999,3.118602,train
2400,2400,2008_004847,3.118618,train
1726,1726,2008_003497,3.118661,train
1455,1455,2008_002951,3.118704,train
5324,5324,2009_001911,3.118732,train
8141,8141,2010_002192,3.1188130000000003,train
2047,2047,2008_004135,3.1188130000000003,train
5074,5074,2009_001427,3.119305,train
4713,4713,2009_000741,3.1193310000000003,train
1318,1318,2008_002676,3.119408,train
5062,5062,2009_001406,3.119469,train
10621,10621,2011_001168,3.119556,train
4870,4870,2009_001042,3.119614,train
6363,6363,2009_003956,3.11991,train
3360,3360,2008_006802,3.12,train
5298,5298,2009_001861,3.12,train
5817,5817,2009_002883,3.12,train
10777,10777,2011_001544,3.12,train
7383,7383,2010_000666,3.12,train
5835,5835,2009_002921,3.12,train
6532,6532,2009_004273,3.12,train
2738,2738,2008_005534,3.12,train
8810,8810,2010_003534,3.12,train
5927,5927,2009_003093,3.12,train
4665,4665,2009_000648,3.12,train
1254,1254,2008_002533,3.12,train
8941,8941,2010_003801,3.12,train
3507,3507,2008_007096,3.12,train
1487,1487,2008_003020,3.12,train
9883,9883,2010_005658,3.12,train
9435,9435,2010_004789,3.12,train
4571,4571,2009_000474,3.12,train
3582,3582,2008_007245,3.12,train
5929,5929,2009_003097,3.12,train
1852,1852,2008_003761,3.12,train
8841,8841,2010_003598,3.12,train
8589,8589,2010_003088,3.12,train
7842,7842,2010_001583,3.12,train
5637,5637,2009_002539,3.12,train
4682,4682,2009_000683,3.12,train
9052,9052,2010_004029,3.12,train
7649,7649,2010_001195,3.12,train
4804,4804,2009_000920,3.12,train
5545,5545,2009_002362,3.12,train
2824,2824,2008_005703,3.12,train
8443,8443,2010_002791,3.12,train
10940,10940,2011_001896,3.12,train
8757,8757,2010_003411,3.12,train
4273,4273,2008_008654,3.12,train
1794,1794,2008_003638,3.12,train
2836,2836,2008_005727,3.12,train
3645,3645,2008_007382,3.12,train
7481,7481,2010_000860,3.12,train
7728,7728,2010_001357,3.12,train
5467,5467,2009_002205,3.12,train
7735,7735,2010_001370,3.12,train
7468,7468,2010_000828,3.12,train
10566,10566,2011_001052,3.12,train
4035,4035,2008_008175,3.12,train
11305,11305,2011_002730,3.12,train
7774,7774,2010_001449,3.12,train
3020,3020,2008_006100,3.12,train
3063,3063,2008_006190,3.12,train
2100,2100,2008_004265,3.12,train
11150,11150,2011_002381,3.12,train
5783,5783,2009_002814,3.12,train
957,957,2008_001930,3.12,train
7417,7417,2010_000726,3.12,train
4145,4145,2008_008384,3.12,train
3695,3695,2008_007477,3.12,train
10618,10618,2011_001163,3.12,train
11238,11238,2011_002567,3.12,train
2115,2115,2008_004291,3.12,train
2669,2669,2008_005389,3.12,train
9376,9376,2010_004669,3.12,train
6258,6258,2009_003736,3.12,train
6829,6829,2009_004872,3.12,train
8173,8173,2010_002251,3.12,train
3141,3141,2008_006349,3.12,train
5164,5164,2009_001612,3.12,train
9360,9360,2010_004635,3.12,train
8710,8710,2010_003325,3.12,train
8196,8196,2010_002309,3.12,train
3480,3480,2008_007042,3.12,train
8150,8150,2010_002208,3.12,train
9874,9874,2010_005640,3.12,train
3614,3614,2008_007313,3.12,train
9207,9207,2010_004327,3.12,train
4338,4338,2009_000013,3.12,train
4632,4632,2009_000590,3.12,train
8474,8474,2010_002845,3.12,train
9320,9320,2010_004556,3.12,train
2979,2979,2008_006028,3.12,train
4217,4217,2008_008536,3.12,train
8479,8479,2010_002856,3.12,train
9869,9869,2010_005629,3.12,train
6887,6887,2009_004984,3.12,train
8243,8243,2010_002396,3.12,train
9202,9202,2010_004314,3.12,train
4199,4199,2008_008506,3.12,train
1980,1980,2008_004003,3.12,train
6178,6178,2009_003583,3.12,train
8139,8139,2010_002187,3.12,train
10241,10241,2011_000310,3.12,train
10895,10895,2011_001801,3.12,train
8027,8027,2010_001960,3.12,train
3869,3869,2008_007831,3.12,train
8034,8034,2010_001974,3.12,train
5231,5231,2009_001744,3.12,train
9633,9633,2010_005174,3.12,train
2686,2686,2008_005423,3.12,train
7221,7221,2010_000336,3.12,train
9938,9938,2010_005767,3.12,train
3909,3909,2008_007909,3.12,train
4864,4864,2009_001028,3.12,train
11262,11262,2011_002617,3.12,train
6109,6109,2009_003457,3.12,train
3489,3489,2008_007059,3.12,train
7595,7595,2010_001098,3.12,train
1736,1736,2008_003515,3.12,train
1981,1981,2008_004004,3.12,train
5216,5216,2009_001715,3.12,train
10424,10424,2011_000725,3.12,train
4613,4613,2009_000553,3.12,train
10792,10792,2011_001589,3.12,train
3804,3804,2008_007701,3.12,train
8080,8080,2010_002060,3.12,train
8891,8891,2010_003701,3.12,train
8505,8505,2010_002907,3.12,train
9693,9693,2010_005297,3.12,train
4167,4167,2008_008434,3.12,train
925,925,2008_001863,3.12,train
2725,2725,2008_005511,3.120156,train
1219,1219,2008_002464,3.120167,train
1061,1061,2008_002152,3.120524,train
6265,6265,2009_003753,3.120916,train
9901,9901,2010_005697,3.121185,train
1667,1667,2008_003382,3.121227,train
6009,6009,2009_003259,3.121257,train
8993,8993,2010_003911,3.121428,train
823,823,2008_001670,3.121617,train
3337,3337,2008_006752,3.121859,train
8157,8157,2010_002220,3.122136,train
2820,2820,2008_005698,3.122169,train
11245,11245,2011_002583,3.122309,train
10032,10032,2010_005952,3.122311,train
9521,9521,2010_004957,3.122526,train
4935,4935,2009_001160,3.122656,train
3522,3522,2008_007124,3.122895,train
6102,6102,2009_003446,3.123082,train
11424,11424,2011_003003,3.123212,train
4490,4490,2009_000309,3.123898,train
2919,2919,2008_005898,3.12426,train
9309,9309,2010_004536,3.124336,train
10875,10875,2011_001757,3.124551,train
980,980,2008_001980,3.124807,train
3090,3090,2008_006240,3.124851,train
6836,6836,2009_004886,3.124884,train
10668,10668,2011_001281,3.12503,train
6993,6993,2009_005191,3.1250720000000003,train
8981,8981,2010_003887,3.125857,train
3210,3210,2008_006489,3.125951,train
1919,1919,2008_003882,3.126014,train
612,612,2008_001238,3.126115,train
8383,8383,2010_002675,3.126115,train
3795,3795,2008_007688,3.126204,train
2307,2307,2008_004656,3.12645,train
3782,3782,2008_007662,3.126602,train
5789,5789,2009_002830,3.126645,train
3052,3052,2008_006166,3.126782,train
1230,1230,2008_002484,3.126967,train
5826,5826,2009_002901,3.127251,train
5786,5786,2009_002820,3.127265,train
2909,2909,2008_005881,3.127272,train
790,790,2008_001609,3.127489,train
5317,5317,2009_001904,3.127764,train
6745,6745,2009_004709,3.127795,train
8720,8720,2010_003343,3.127929,train
4760,4760,2009_000830,3.12804,train
4222,4222,2008_008545,3.128071,train
5468,5468,2009_002208,3.12816,train
4602,4602,2009_000535,3.128373,train
9701,9701,2010_005310,3.128473,train
10306,10306,2011_000455,3.128568,train
2169,2169,2008_004399,3.128769,train
6527,6527,2009_004262,3.128792,train
2029,2029,2008_004102,3.128855,train
4842,4842,2009_000989,3.1288560000000003,train
2386,2386,2008_004814,3.1288720000000003,train
2170,2170,2008_004402,3.128993,train
644,644,2008_001314,3.129301,train
2088,2088,2008_004235,3.129339,train
8958,8958,2010_003837,3.129658,train
4649,4649,2009_000619,3.1296630000000003,train
797,797,2008_001622,3.1298,train
7511,7511,2010_000920,3.12986,train
5596,5596,2009_002449,3.13,train
6191,6191,2009_003612,3.13,train
6239,6239,2009_003703,3.13,train
7132,7132,2010_000162,3.13,train
5205,5205,2009_001690,3.13,train
3873,3873,2008_007837,3.13,train
10649,10649,2011_001245,3.13,train
8168,8168,2010_002243,3.13,train
8498,8498,2010_002896,3.13,train
3195,3195,2008_006458,3.13,train
4615,4615,2009_000558,3.13,train
9027,9027,2010_003981,3.13,train
10812,10812,2011_001620,3.13,train
11165,11165,2011_002406,3.13,train
2311,2311,2008_004663,3.13,train
6719,6719,2009_004652,3.13,train
9237,9237,2010_004373,3.13,train
4740,4740,2009_000791,3.13,train
9720,9720,2010_005353,3.13,train
6811,6811,2009_004836,3.13,train
3482,3482,2008_007045,3.13,train
2647,2647,2008_005349,3.13,train
3098,3098,2008_006257,3.13,train
8706,8706,2010_003309,3.13,train
6390,6390,2009_004016,3.13,train
10602,10602,2011_001134,3.13,train
4211,4211,2008_008526,3.13,train
7196,7196,2010_000286,3.13,train
9326,9326,2010_004567,3.13,train
6972,6972,2009_005153,3.13,train
3580,3580,2008_007241,3.13,train
