,img,difficulty_score,split
4080,2008_008266,3.46,train
4081,2008_008268,3.07,train
4082,2008_008269,3.42,val
4083,2008_008271,4.131543,train
4084,2008_008272,3.51,val
4085,2008_008274,2.8779779999999997,val
4086,2008_008275,3.24,train
4087,2008_008276,3.59,train
4088,2008_008278,3.1814970000000002,train
4089,2008_008279,3.44,test
4090,2008_008281,3.826026,test
4091,2008_008284,2.73,train
4092,2008_008287,2.945334,test
4093,2008_008288,3.29,val
4094,2008_008292,2.8416509999999997,val
4095,2008_008294,2.97,train
4096,2008_008296,4.42966,val
4097,2008_008297,3.35,val
4098,2008_008300,2.89,train
4099,2008_008301,3.39,train
4100,2008_008302,3.2442029999999997,val
4101,2008_008307,2.98,train
4102,2008_008309,2.60911,train
4103,2008_008310,3.547831,train
4104,2008_008313,3.19,train
4105,2008_008314,2.82,train
4106,2008_008315,3.45,test
4107,2008_008318,2.966533,val
4108,2008_008319,3.163625,val
4109,2008_008320,3.04,test
4110,2008_008321,3.023109,train
4111,2008_008322,3.29,train
4112,2008_008323,2.995054,val
4113,2008_008324,3.3398410000000003,val
4114,2008_008325,3.3243970000000003,train
4115,2008_008330,4.213788,test
4116,2008_008331,3.31,val
4117,2008_008335,3.62,test
4118,2008_008336,3.437176,train
4119,2008_008337,2.99,train
4120,2008_008338,3.33,val
4121,2008_008341,5.422885,train
4122,2008_008342,3.21,train
4123,2008_008343,3.4807309999999996,test
4124,2008_008344,3.29,val
4125,2008_008345,3.066128,train
4126,2008_008346,3.55,val
4127,2008_008347,3.04,test
4128,2008_008354,2.86,test
4129,2008_008356,3.813183,train
4130,2008_008357,3.3647169999999997,train
4131,2008_008359,2.89,val
4132,2008_008362,3.8043139999999998,train
4133,2008_008363,3.538414,train
4134,2008_008364,3.46,train
4135,2008_008365,3.49,train
4136,2008_008366,3.11,test
4137,2008_008368,3.53,test
4138,2008_008370,3.29,train
4139,2008_008373,3.31,train
4140,2008_008376,3.27,train
4141,2008_008377,2.797253,train
4142,2008_008379,2.74,test
4143,2008_008380,3.15,train
4144,2008_008382,3.355297,test
4145,2008_008384,3.12,val
4146,2008_008387,3.3436559999999997,test
4147,2008_008388,3.8720809999999997,train
4148,2008_008391,3.1126549999999997,test
4149,2008_008392,3.08,train
4150,2008_008393,3.21,train
4151,2008_008395,2.93,train
4152,2008_008402,3.5862309999999997,test
4153,2008_008403,3.24,train
4154,2008_008404,2.83,train
4155,2008_008406,3.475624,train
4156,2008_008410,3.11,train
4157,2008_008411,3.19,val
4158,2008_008416,3.550015,test
4159,2008_008421,2.89,test
4160,2008_008423,3.41,test
4161,2008_008424,3.04,train
4162,2008_008428,3.102855,train
4163,2008_008429,2.96,train
4164,2008_008431,3.17,test
4165,2008_008432,3.75,test
4166,2008_008433,3.503574,val
4167,2008_008434,3.12,test
4168,2008_008435,2.836532,train
4169,2008_008437,3.18,train
4170,2008_008439,3.43,train
4171,2008_008440,3.54,train
4172,2008_008443,3.54,train
4173,2008_008444,3.19,train
4174,2008_008446,3.35,train
4175,2008_008447,3.07735,test
4176,2008_008450,3.38,train
4177,2008_008453,3.266563,test
4178,2008_008455,2.897341,val
4179,2008_008461,3.179364,train
4180,2008_008462,3.086961,train
4181,2008_008464,2.93,test
4182,2008_008466,3.19,val
4183,2008_008467,3.02,train
4184,2008_008469,3.14,test
4185,2008_008470,3.55,train
4186,2008_008471,3.425728,train
4187,2008_008474,4.139772,train
4188,2008_008476,3.179039,val
4189,2008_008479,3.23,train
4190,2008_008480,4.214081,train
4191,2008_008482,3.51,train
4192,2008_008487,3.19,train
4193,2008_008488,3.22,train
4194,2008_008490,3.401817,test
4195,2008_008496,2.76,train
4196,2008_008497,2.933075,train
4197,2008_008500,3.45,val
4198,2008_008501,3.07,train
4199,2008_008506,3.12,train
4200,2008_008507,2.91,train
4201,2008_008508,3.61,val
4202,2008_008511,3.25,train
4203,2008_008512,2.87,val
4204,2008_008517,3.343867,test
4205,2008_008519,3.1600080000000004,train
4206,2008_008521,3.21,train
4207,2008_008522,3.23,train
4208,2008_008523,3.06,val
4209,2008_008524,3.14,test
4210,2008_008525,2.99003,test
4211,2008_008526,3.13,train
4212,2008_008527,3.3757879999999996,val
4213,2008_008528,3.34,test
4214,2008_008530,3.0995,train
4215,2008_008531,3.208802,train
4216,2008_008533,3.07518,val
4217,2008_008536,3.12,train
4218,2008_008537,3.7504459999999997,train
4219,2008_008538,4.540558,val
4220,2008_008541,3.27881,train
4221,2008_008544,2.77,val
4222,2008_008545,3.128071,val
4223,2008_008546,3.160757,train
4224,2008_008547,3.5775300000000003,val
4225,2008_008549,4.17,train
4226,2008_008550,3.39,test
4227,2008_008552,2.92,train
4228,2008_008554,3.7697550000000004,test
4229,2008_008560,3.11,train
4230,2008_008564,3.19,test
4231,2008_008567,3.04,train
4232,2008_008570,3.07,train
4233,2008_008572,3.217541,train
4234,2008_008574,3.09,test
4235,2008_008578,3.37,test
4236,2008_008579,3.43,val
4237,2008_008583,3.726571,train
4238,2008_008585,7.05,train
4239,2008_008588,4.1993480000000005,test
4240,2008_008589,3.301243,val
4241,2008_008590,3.323025,val
4242,2008_008591,3.52,val
4243,2008_008593,3.917554,train
4244,2008_008595,3.038216,train
4245,2008_008598,3.512668,val
4246,2008_008600,3.39,test
4247,2008_008601,2.7319720000000003,val
4248,2008_008606,2.9966630000000003,val
4249,2008_008607,3.1,train
4250,2008_008608,3.39,train
4251,2008_008611,3.027888,train
4252,2008_008613,3.01,test
4253,2008_008615,3.37,train
4254,2008_008616,3.066559,train
4255,2008_008617,3.000179,train
4256,2008_008618,3.15,train
4257,2008_008619,3.6026,train
4258,2008_008621,3.58,train
4259,2008_008622,3.52,test
4260,2008_008623,3.02,val
4261,2008_008624,3.09,train
4262,2008_008627,3.424091,test
4263,2008_008628,4.637879,train
4264,2008_008629,3.617721,val
4265,2008_008632,3.645541,train
4266,2008_008635,3.44,train
4267,2008_008636,2.98,train
4268,2008_008637,3.32,test
4269,2008_008641,3.62,val
4270,2008_008642,3.24,test
4271,2008_008649,5.899648,train
4272,2008_008652,2.897559,train
4273,2008_008654,3.12,train
4274,2008_008658,3.19,train
4275,2008_008659,3.51,train
4276,2008_008662,3.66,train
4277,2008_008665,3.14,train
4278,2008_008666,3.38,train
4279,2008_008668,3.553112,train
4280,2008_008671,3.21,train
4281,2008_008673,3.81,val
4282,2008_008674,6.3267489999999995,test
4283,2008_008675,2.94,train
4284,2008_008676,3.29,val
4285,2008_008679,3.41,train
4286,2008_008681,3.3884879999999997,val
4287,2008_008682,3.14,train
4288,2008_008683,3.21,train
4289,2008_008684,3.58,train
4290,2008_008685,3.190428,test
4291,2008_008689,2.917168,train
4292,2008_008690,3.54,val
4293,2008_008691,3.21,train
4294,2008_008694,3.33,train
4295,2008_008695,3.29,test
4296,2008_008696,3.48,val
4297,2008_008697,3.092837,train
4298,2008_008700,4.024875,test
4299,2008_008701,3.45,train
4300,2008_008705,3.416927,train
4301,2008_008706,3.694471,test
4302,2008_008707,3.35,test
4303,2008_008708,2.98,test
4304,2008_008711,2.93,val
4305,2008_008713,3.2777589999999996,train
4306,2008_008714,3.6314,val
4307,2008_008717,3.1577599999999997,train
4308,2008_008718,3.32,train
4309,2008_008719,3.175591,val
4310,2008_008724,3.0583869999999997,val
4311,2008_008725,3.23,train
4312,2008_008726,3.2750150000000002,train
4313,2008_008732,3.03,test
4314,2008_008735,3.142371,val
4315,2008_008739,3.43,val
4316,2008_008744,3.166115,val
4317,2008_008745,3.4517019999999996,train
4318,2008_008746,2.85,train
4319,2008_008748,3.48,train
4320,2008_008749,3.3,val
4321,2008_008751,3.25,test
4322,2008_008753,3.17,test
4323,2008_008755,3.485461,val
4324,2008_008757,3.29,train
4325,2008_008758,3.237485,test
4326,2008_008765,2.84,train
4327,2008_008767,3.58,val
4328,2008_008770,3.671417,test
4329,2008_008772,3.4037269999999995,train
4330,2008_008773,4.2323379999999995,test
4331,2009_000001,2.939005,train
4332,2009_000002,3.08,val
4333,2009_000006,3.181981,val
4334,2009_000009,5.85,train
4335,2009_000010,3.994914,val
4336,2009_000011,3.3999639999999998,train
4337,2009_000012,4.368194,train
4338,2009_000013,3.12,val
4339,2009_000014,7.210046000000001,train
4340,2009_000015,3.294223,train
4341,2009_000016,3.31,train
4342,2009_000017,3.22,test
4343,2009_000021,3.2898690000000004,train
4344,2009_000022,3.38,val
4345,2009_000026,3.876572,train
4346,2009_000027,3.88,train
4347,2009_000028,3.446332,train
4348,2009_000029,2.88,train
4349,2009_000030,2.94,test
4350,2009_000032,3.6811480000000003,test
4351,2009_000035,3.080059,train
4352,2009_000037,3.099788,train
4353,2009_000039,2.964512,train
4354,2009_000040,2.984079,train
4355,2009_000041,3.19,train
4356,2009_000042,3.92,val
4357,2009_000045,3.07783,test
4358,2009_000051,3.4,val
4359,2009_000052,2.78047,train
4360,2009_000054,3.68,val
4361,2009_000055,3.09,train
4362,2009_000056,3.79,train
4363,2009_000058,3.32,test
4364,2009_000059,3.196027,train
4365,2009_000060,3.59111,test
4366,2009_000063,2.67,val
4367,2009_000066,3.33,train
4368,2009_000067,3.09404,val
4369,2009_000068,2.914656,train
4370,2009_000072,3.0045610000000003,test
4371,2009_000073,3.06,train
4372,2009_000074,3.01,val
4373,2009_000078,3.35,train
4374,2009_000080,3.321772,val
4375,2009_000082,2.927657,train
4376,2009_000084,3.06,test
4377,2009_000085,3.32,train
4378,2009_000087,3.18,val
4379,2009_000088,3.2775550000000004,train
4380,2009_000089,3.31,test
4381,2009_000090,3.33471,val
4382,2009_000091,2.785244,train
4383,2009_000093,3.38,val
4384,2009_000096,3.7749349999999997,test
4385,2009_000097,3.3665599999999998,train
4386,2009_000100,3.1558610000000002,val
4387,2009_000102,3.513665,val
4388,2009_000103,2.850107,train
4389,2009_000104,2.99,train
4390,2009_000105,4.249778,val
4391,2009_000109,3.269859,val
4392,2009_000119,3.247004,val
4393,2009_000120,3.270021,train
4394,2009_000121,4.670907,train
4395,2009_000122,2.74,train
4396,2009_000124,3.78994,val
4397,2009_000128,3.55,val
4398,2009_000130,3.07,train
4399,2009_000131,3.58,train
4400,2009_000132,6.568144,train
4401,2009_000133,3.44,test
4402,2009_000135,3.160606,test
4403,2009_000136,3.03,train
4404,2009_000137,3.2692099999999997,train
4405,2009_000140,3.269241,val
4406,2009_000141,3.5942309999999997,val
4407,2009_000142,3.21,train
4408,2009_000145,3.1802770000000002,test
4409,2009_000146,2.91,train
4410,2009_000149,3.25,val
4411,2009_000150,3.22,train
4412,2009_000151,3.3171440000000003,train
4413,2009_000156,3.399321,train
4414,2009_000157,4.727386,train
4415,2009_000158,3.356587,train
4416,2009_000159,3.06,val
4417,2009_000160,3.46,test
4418,2009_000161,3.29,train
4419,2009_000164,3.978564,train
4420,2009_000165,3.347835,train
4421,2009_000168,3.4526519999999996,test
4422,2009_000169,4.717074,test
4423,2009_000171,5.702016,test
4424,2009_000176,3.391831,train
4425,2009_000177,3.428546,train
4426,2009_000181,2.92,test
4427,2009_000182,3.8862370000000004,train
4428,2009_000183,3.15,test
4429,2009_000184,3.1124240000000003,train
4430,2009_000188,3.196157,train
4431,2009_000189,3.18,train
4432,2009_000192,3.13,test
4433,2009_000195,3.28,test
4434,2009_000197,3.87,test
4435,2009_000198,3.46,train
4436,2009_000199,3.18,train
4437,2009_000201,2.81,test
4438,2009_000203,3.575582,val
4439,2009_000205,3.313515,val
4440,2009_000206,3.3845989999999997,train
4441,2009_000209,3.15,train
4442,2009_000212,3.56,train
4443,2009_000214,3.52,test
4444,2009_000216,3.28,val
4445,2009_000217,6.791747999999999,test
4446,2009_000218,2.9720720000000003,val
4447,2009_000219,3.016959,train
4448,2009_000223,5.205065,train
4449,2009_000225,4.003516,train
4450,2009_000227,3.070036,test
4451,2009_000229,3.203472,val
4452,2009_000232,3.4748160000000006,train
4453,2009_000233,2.96,train
4454,2009_000237,3.05,train
4455,2009_000239,5.31139,test
4456,2009_000242,3.25,train
4457,2009_000244,3.139161,train
4458,2009_000247,3.18,val
4459,2009_000248,2.97,val
4460,2009_000249,3.26,val
4461,2009_000250,3.048995,train
4462,2009_000251,3.39,train
4463,2009_000253,3.3597550000000003,train
4464,2009_000254,3.48,train
4465,2009_000257,3.35,val
4466,2009_000260,2.86,val
4467,2009_000268,3.45,val
4468,2009_000276,3.299311,train
4469,2009_000277,2.943902,test
4470,2009_000280,3.316446,val
4471,2009_000281,3.3511870000000004,train
4472,2009_000282,3.35534,train
4473,2009_000283,3.653394,train
4474,2009_000284,2.892666,train
4475,2009_000285,2.932427,train
4476,2009_000286,3.223693,val
4477,2009_000287,3.36,train
4478,2009_000288,3.31,val
4479,2009_000289,3.1908279999999998,val
4480,2009_000290,3.51,test
4481,2009_000291,2.68,train
4482,2009_000293,3.15,val
4483,2009_000297,3.6019980000000005,val
4484,2009_000298,3.2149229999999998,train
4485,2009_000300,4.894963,train
4486,2009_000303,2.8334759999999997,val
4487,2009_000304,4.988315,val
4488,2009_000305,3.102041,train
4489,2009_000308,3.49,train
4490,2009_000309,3.123898,val
4491,2009_000312,3.1708689999999997,val
4492,2009_000316,3.45,train
4493,2009_000317,2.96,train
4494,2009_000318,3.279581,train
4495,2009_000320,2.866525,train
4496,2009_000321,2.87,train
4497,2009_000322,2.89,train
4498,2009_000327,2.93,train
4499,2009_000328,3.8112589999999997,test
4500,2009_000330,2.906804,val
4501,2009_000335,3.46,train
4502,2009_000336,3.4682519999999997,val
4503,2009_000337,3.14,test
4504,2009_000339,2.7581330000000004,train
4505,2009_000340,3.77,train
4506,2009_000341,3.371742,test
4507,2009_000342,3.55075,train
4508,2009_000343,3.417722,test
4509,2009_000344,3.52,train
4510,2009_000347,3.32,train
4511,2009_000350,2.73,train
4512,2009_000351,3.352264,train
4513,2009_000354,2.86,train
4514,2009_000356,2.943162,test
4515,2009_000366,3.44,test
4516,2009_000367,3.18,train
4517,2009_000370,2.810077,train
4518,2009_000375,3.35,train
4519,2009_000377,2.77,train
4520,2009_000378,3.15,test
4521,2009_000379,3.1123849999999997,test
4522,2009_000385,2.982224,train
4523,2009_000387,3.14,test
4524,2009_000389,3.0298119999999997,test
4525,2009_000390,3.05,val
4526,2009_000391,3.38,train
4527,2009_000393,3.14,train
4528,2009_000397,3.29,train
4529,2009_000398,3.76,val
4530,2009_000399,3.05,test
4531,2009_000400,3.33984,train
4532,2009_000402,3.25,test
4533,2009_000405,3.3501559999999997,val
4534,2009_000408,3.244748,test
4535,2009_000409,3.554176,train
4536,2009_000410,2.89423,train
4537,2009_000411,3.475919,val
4538,2009_000412,3.13,val
4539,2009_000414,3.176422,train
4540,2009_000416,3.2217689999999997,train
4541,2009_000417,2.545528,test
4542,2009_000418,3.6303660000000004,train
4543,2009_000419,3.292701,train
4544,2009_000420,3.42,test
4545,2009_000421,3.64,train
4546,2009_000422,5.637413,train
4547,2009_000426,3.189243,val
4548,2009_000430,3.44,test
4549,2009_000435,2.769991,val
4550,2009_000438,3.063425,train
4551,2009_000439,3.38,test
4552,2009_000440,3.02,train
4553,2009_000443,2.99,train
4554,2009_000444,3.563537,train
4555,2009_000445,2.83,test
4556,2009_000446,3.96,train
4557,2009_000449,3.08,train
4558,2009_000452,2.79,train
4559,2009_000453,3.08,train
4560,2009_000454,3.223211,train
4561,2009_000455,3.34985,train
4562,2009_000456,2.888827,train
4563,2009_000457,3.04,train
4564,2009_000461,4.177698,val
4565,2009_000463,3.14,val
4566,2009_000464,3.700803,test
4567,2009_000466,3.13,val
4568,2009_000469,3.25,val
4569,2009_000471,3.24,train
4570,2009_000472,3.4067309999999997,train
4571,2009_000474,3.12,val
4572,2009_000476,3.42,train
4573,2009_000477,2.94,val
4574,2009_000483,3.03,train
4575,2009_000486,3.088359,test
4576,2009_000487,3.22,test
4577,2009_000488,3.68,train
4578,2009_000491,3.15,test
4579,2009_000493,2.95,train
4580,2009_000494,3.17,train
4581,2009_000496,3.061423,val
4582,2009_000499,3.36,train
4583,2009_000500,3.115082,train
4584,2009_000501,3.011367,train
4585,2009_000502,3.47,test
4586,2009_000503,3.004781,test
4587,2009_000504,3.28,train
4588,2009_000505,4.696807,train
4589,2009_000511,3.149393,val
4590,2009_000512,3.01,val
4591,2009_000513,3.109049,train
4592,2009_000515,3.222286,val
4593,2009_000516,3.26,train
4594,2009_000519,3.287325,train
4595,2009_000522,3.18,test
4596,2009_000523,3.07,train
4597,2009_000525,2.99,test
4598,2009_000526,2.74,val
4599,2009_000527,3.030695,test
4600,2009_000529,3.231639,test
4601,2009_000532,3.24,train
4602,2009_000535,3.128373,val
4603,2009_000536,3.21,train
4604,2009_000539,3.241725,val
4605,2009_000542,5.3216790000000005,test
4606,2009_000544,3.3446480000000003,val
4607,2009_000545,3.85,val
4608,2009_000546,3.528522,train
4609,2009_000547,3.29,test
4610,2009_000549,3.33,val
4611,2009_000550,3.150649,test
4612,2009_000552,6.148879,val
4613,2009_000553,3.12,test
4614,2009_000557,3.34,train
4615,2009_000558,3.13,train
4616,2009_000559,3.809016,train
4617,2009_000560,3.135929,train
4618,2009_000562,3.11,test
4619,2009_000563,2.98,val
4620,2009_000565,3.71,train
4621,2009_000566,3.0274229999999998,test
4622,2009_000567,3.32,test
4623,2009_000568,3.56,test
4624,2009_000573,3.41,test
4625,2009_000574,3.199749,train
4626,2009_000575,3.51,test
4627,2009_000576,3.07,test
4628,2009_000577,3.65,train
4629,2009_000579,3.14,train
4630,2009_000585,3.09,test
4631,2009_000586,3.114032,val
4632,2009_000590,3.12,val
4633,2009_000591,3.17,train
4634,2009_000592,3.43,val
4635,2009_000593,3.08,train
4636,2009_000595,3.044058,val
4637,2009_000597,3.3769410000000004,train
4638,2009_000599,2.874575,train
4639,2009_000600,3.07,val
4640,2009_000602,3.277647,val
4641,2009_000603,2.948489,test
4642,2009_000604,3.36,train
4643,2009_000606,3.0190200000000003,test
4644,2009_000608,3.27,test
4645,2009_000611,3.06,train
4646,2009_000614,3.14,train
4647,2009_000615,3.11,val
4648,2009_000617,3.305738,train
4649,2009_000619,3.1296630000000003,val
4650,2009_000624,3.26,train
4651,2009_000625,3.216951,train
4652,2009_000626,3.52,val
4653,2009_000628,3.363365,train
4654,2009_000629,3.46,test
4655,2009_000631,2.9927580000000003,val
4656,2009_000632,2.854907,test
4657,2009_000634,2.8984389999999998,train
4658,2009_000635,3.46,test
4659,2009_000636,3.4,test
4660,2009_000637,3.27,train
4661,2009_000638,2.76,val
4662,2009_000641,3.3114190000000003,train
4663,2009_000642,3.25,val
4664,2009_000647,3.065054,val
4665,2009_000648,3.12,val
4666,2009_000651,3.01,train
4667,2009_000653,2.97,train
4668,2009_000655,3.13523,train
4669,2009_000658,3.165465,train
4670,2009_000661,3.252088,test
4671,2009_000662,3.1041380000000003,train
4672,2009_000663,3.086429,val
4673,2009_000664,2.906002,train
4674,2009_000670,3.16,train
4675,2009_000672,3.1070889999999998,train
4676,2009_000674,3.18,train
4677,2009_000675,3.24,test
4678,2009_000676,3.3,train
4679,2009_000677,2.78,test
4680,2009_000679,3.080879,train
4681,2009_000681,3.05,train
4682,2009_000683,3.12,train
4683,2009_000684,2.948274,val
4684,2009_000686,3.18,val
4685,2009_000689,3.31,val
4686,2009_000690,3.262372,val
4687,2009_000691,2.905341,train
4688,2009_000692,2.68,train
